IdMachine;Machine;Nom Appli;Nom long Appli;Type Machine;OS;Distribution;Environnement;Envt Déduit;Niveau de Service;Cpu;Ram (Go);Disque (Go);Cpu Pond.;Ram Pond. (Go);Disque Pond. (Go);Cpu+Ram/4;Heures Cpu;Code Domaine MDC;Libellé Domaine MDC;Statut
16686;SLZ12177;DOCVERIF;DOCVERIF (DOCVERIF);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;0.50;1.00;8.75;0.50;1.00;8.75;0.75;;OUTIL_RELATION_CLIENT;Outil relation client;Actif
16686;SLZ12177;IMMATSAISI;Immatriculations SANDIA (IMMATSAISI);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;0.50;1.00;8.75;0.50;1.00;8.75;0.75;;SANDIA;SANDIA;Actif
16685;SLZ12178;DEMLTG_SAI;Déclaration des litiges (DEMLTG_SAI);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;0.50;1.00;8.75;0.50;1.00;8.75;0.75;;SANDIA;SANDIA;Actif
16685;SLZ12178;DEMLTG_SUI;Suivi des litiges (DEMLTG_SUI);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;0.50;1.00;8.75;0.50;1.00;8.75;0.75;;SANDIA;SANDIA;Actif
16685;SLZ12178;DOCVERIF;DOCVERIF (DOCVERIF);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;0.50;1.00;8.75;0.50;1.00;8.75;0.75;;OUTIL_RELATION_CLIENT;Outil relation client;Actif
16685;SLZ12178;IMMATSAISI;Immatriculations SANDIA (IMMATSAISI);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;0.50;1.00;8.75;0.50;1.00;8.75;0.75;;SANDIA;SANDIA;Actif
16719;SLZ12250;SMIRDS;Système de Management Intégré - Révision de Service (SMIRDS);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;16.00;671.90;2.00;16.00;671.90;6.00;;SERVICES_DATA_BRANCHE_RETRAITE;Services Data Branche Retraite;Actif
16719;SLZ12250;TERADATA;TERADATA TECH (TERADATA);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;16.00;671.90;2.00;16.00;671.90;6.00;;SERVICES_DATA_BRANCHE_RETRAITE;Services Data Branche Retraite;Actif
16739;SLZ12258;PILOTAGETI;Pilotage travailleurs indépendants (PILOTAGETI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
16737;SLZ12259;PILOTAGETI;Pilotage travailleurs indépendants (PILOTAGETI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;35.00;2.00;4.00;35.00;3.00;;STI_OUTILS_PROD;STI-Outils PROD;Actif
16730;SLZ12262;PILOTAGETI;Pilotage travailleurs indépendants (PILOTAGETI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;5.00;35.00;2.00;5.00;35.00;3.25;;STI_OUTILS_PROD;STI-Outils PROD;Actif
16731;SLZ12263;PILOTAGETI;Pilotage travailleurs indépendants (PILOTAGETI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;5.00;35.00;2.00;5.00;35.00;3.25;;STI_OUTILS_PROD;STI-Outils PROD;Actif
16749;SLZ12286;GEDV;GED Virtuelle (GEDV);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;2.00;86.00;2.00;2.00;86.00;2.50;;STI_DEMAT;STI-Démat;Actif
16760;SLZ12295;UAP_GOP;Gestion des Ordres de Paiement de Usine A Paiement (UAP_GOP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;8.00;8.00;95.00;8.00;8.00;95.00;10.00;;RETRAITE_PAIEMENT;Retraite Paiement;Actif
16761;SLZ12296;UAP_GOP;Gestion des Ordres de Paiement de Usine A Paiement (UAP_GOP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;95.00;4.00;6.00;95.00;5.50;;RETRAITE_PAIEMENT;Retraite Paiement;Actif
16763;SLZ12441;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;6.00;35.00;2.00;6.00;35.00;3.50;;MALADIE;SI CNAM-Service social Carsat;Actif
16762;SLZ12442;ODSS;Ouverture Droits aux Soins de Santé (ODSS);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;2.00;67.50;1.00;2.00;67.50;1.50;;ODSS;ODSS;Actif
16762;SLZ12442;ODSSERVICE;ODSSERVICES (ODSSERVICE);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;2.00;67.50;1.00;2.00;67.50;1.50;;OUTIL_RELATION_CLIENT;Outil relation client;Actif
16764;SLZ12444;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;6.00;35.00;2.00;6.00;35.00;3.50;;MALADIE;SI CNAM-Service social Carsat;Actif
16766;SLZ12445;DOCVERIF;DOCVERIF (DOCVERIF);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;1.00;37.50;1.00;1.00;37.50;1.25;;OUTIL_RELATION_CLIENT;Outil relation client;Actif
16766;SLZ12445;REFSERV;Référentiel des services (REFSERV);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;1.00;37.50;1.00;1.00;37.50;1.25;;DGE;DGE;Actif
16775;SLZ12448;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;6.00;35.00;2.00;6.00;35.00;3.50;;MALADIE;SI CNAM-Service social Carsat;Actif
16776;SLZ12449;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;6.00;35.00;2.00;6.00;35.00;3.50;;MALADIE;SI CNAM-Service social Carsat;Actif
16777;SLZ12450;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;6.00;35.00;2.00;6.00;35.00;3.50;;MALADIE;SI CNAM-Service social Carsat;Actif
16799;SLZ12475;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM_G350;4.00;6.00;200.00;4.00;6.00;200.00;5.50;;MALADIE;SI CNAM-Service social Carsat;Actif
16803;SLZ12476;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;220.00;2.00;4.00;220.00;3.00;;MALADIE;SI CNAM-Service social Carsat;Actif
16801;SLZ12477;PORTAILGAI;PORTAIL GAIA (PORTAILGAI);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;6.00;10.00;320.00;6.00;10.00;320.00;8.50;;MALADIE;SI CNAM-Service social Carsat;Actif
16824;SLZ12503;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;8.00;180.00;2.00;8.00;180.00;4.00;;STI_DEMAT;STI-Démat;Actif
16828;SLZ12534;PBV_ACP;Portail Bien Vieillir Actions Collectives de Prevention (PBV_ACP);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;2.00;2.00;80.00;2.00;2.00;80.00;2.50;;ACTION_SOCIALE;Action Sociale;Actif
16829;SLZ12535;PBV_ACP;Portail Bien Vieillir Actions Collectives de Prevention (PBV_ACP);VM;LINUX;Redhat_8.6;Hors Prod;VIP;ELECTRUM;2.00;2.00;80.00;2.00;2.00;80.00;2.50;;ACTION_SOCIALE;Action Sociale;Actif
16836;SLZ12544;UAP_BDD;Base de Données partagées par la suite appli. UAP  (UAP_BDD);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;8.00;4.00;140.00;8.00;4.00;140.00;9.00;;RETRAITE_PAIEMENT;Retraite Paiement;Actif
16843;SLZ12551;SCURP;SCURP - Gestion des habilitations accès via SNTRP (SCURP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;5.00;110.00;2.00;5.00;110.00;3.25;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
16847;SLZ12554;SCURP;SCURP - Gestion des habilitations accès via SNTRP (SCURP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;8.00;90.00;2.00;8.00;90.00;4.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
16846;SLZ12555;SCURP;SCURP - Gestion des habilitations accès via SNTRP (SCURP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;2.00;8.00;90.00;2.00;8.00;90.00;4.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
16844;SLZ12560;OEMP;SoPrev -Outil d'Evaluation de la Maturité de la Prévention (OEMP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;6.00;6.00;250.00;6.00;6.00;250.00;7.50;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
16857;SLZ12567;OEMP;SoPrev -Outil d'Evaluation de la Maturité de la Prévention (OEMP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;100.00;4.00;8.00;100.00;6.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
16856;SLZ12568;OEMP;SoPrev -Outil d'Evaluation de la Maturité de la Prévention (OEMP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;100.00;4.00;8.00;100.00;6.00;;RISQUES_PROFESSIONNELS;SI CNAM-Risques Pro;Actif
16872;SLZ12578;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;45.00;2.00;4.00;45.00;3.00;;STI_DEMAT;STI-Démat;Actif
16875;SLZ12579;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;55.00;2.00;4.00;55.00;3.00;;STI_DEMAT;STI-Démat;Actif
16874;SLZ12580;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;55.00;2.00;4.00;55.00;3.00;;STI_DEMAT;STI-Démat;Actif
16873;SLZ12581;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;75.00;2.00;4.00;75.00;3.00;;STI_DEMAT;STI-Démat;Actif
16870;SLZ12582;CAVICARE;CAVIMAC-ICARE (CAVICARE);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;4.00;16.00;185.00;4.00;16.00;185.00;8.00;;CAVIMAC;SI Cavimac;Actif
16890;SLZ12588;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;65.00;2.00;4.00;65.00;3.00;;STI_DEMAT;STI-Démat;Actif
16889;SLZ12589;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;65.00;2.00;4.00;65.00;3.00;;STI_DEMAT;STI-Démat;Actif
16888;SLZ12590;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;65.00;2.00;4.00;65.00;3.00;;STI_DEMAT;STI-Démat;Actif
16880;SLZ12591;EOPPSPOR;EOPPS Portail (EOPPSPOR);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;2.00;40.00;1.00;2.00;40.00;1.50;;EOPPS;EOPPS;Actif
16880;SLZ12591;REFSERV;Référentiel des services (REFSERV);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;2.00;40.00;1.00;2.00;40.00;1.50;;DGE;DGE;Actif
16887;SLZ12592;EOPPSPOR;EOPPS Portail (EOPPSPOR);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;2.00;40.00;1.00;2.00;40.00;1.50;;EOPPS;EOPPS;Actif
16887;SLZ12592;REFSERV;Référentiel des services (REFSERV);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;1.00;2.00;40.00;1.00;2.00;40.00;1.50;;DGE;DGE;Actif
16881;SLZ12593;AOCONSULT;Consultation de l'Annuaire des Organismes (AOCONSULT);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.667;1.333;26.667;0.667;1.333;26.667;1.00;;RFO;RFO;Actif
16881;SLZ12593;EOPPSPOR;EOPPS Portail (EOPPSPOR);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.667;1.333;26.667;0.667;1.333;26.667;1.00;;EOPPS;EOPPS;Actif
16881;SLZ12593;REFSERV;Référentiel des services (REFSERV);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.667;1.333;26.667;0.667;1.333;26.667;1.00;;DGE;DGE;Actif
16882;SLZ12594;AOCONSULT;Consultation de l'Annuaire des Organismes (AOCONSULT);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.667;1.333;26.667;0.667;1.333;26.667;1.00;;RFO;RFO;Actif
16882;SLZ12594;EOPPSPOR;EOPPS Portail (EOPPSPOR);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.667;1.333;26.667;0.667;1.333;26.667;1.00;;EOPPS;EOPPS;Actif
16882;SLZ12594;REFSERV;Référentiel des services (REFSERV);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.667;1.333;26.667;0.667;1.333;26.667;1.00;;DGE;DGE;Actif
16883;SLZ12595;CER;Demande de DP2 suite à CER en ligne (CER);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16883;SLZ12595;DRP;Demande de Retraite Progressive IR en ligne (DRP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16883;SLZ12595;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16883;SLZ12595;SDD;Suivi des demandes (SDD);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16884;SLZ12596;CER;Demande de DP2 suite à CER en ligne (CER);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16884;SLZ12596;DRP;Demande de Retraite Progressive IR en ligne (DRP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16884;SLZ12596;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16884;SLZ12596;SDD;Suivi des demandes (SDD);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.50;1.00;20.00;0.50;1.00;20.00;0.75;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16876;SLZ12597;CER;Demande de DP2 suite à CER en ligne (CER);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16876;SLZ12597;COMPCOMIR;Composants Communs IR (COMPCOMIR);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16876;SLZ12597;DRP;Demande de Retraite Progressive IR en ligne (DRP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16876;SLZ12597;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16876;SLZ12597;SDD;Suivi des demandes (SDD);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16877;SLZ12598;CER;Demande de DP2 suite à CER en ligne (CER);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16877;SLZ12598;COMPCOMIR;Composants Communs IR (COMPCOMIR);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16877;SLZ12598;DRP;Demande de Retraite Progressive IR en ligne (DRP);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16877;SLZ12598;PCIPORTAIL;PCI Portail (PCIPORTAIL);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16877;SLZ12598;SDD;Suivi des demandes (SDD);VM;LINUX;Redhat_8Server;Hors Prod;VIP;ELECTRUM;0.40;0.80;16.00;0.40;0.80;16.00;0.60;;PORTAIL_COMMUN_INTERREGIMES;PCI;Actif
16895;SLZ12601;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;305.00;2.00;4.00;305.00;3.00;;STI_DEMAT;STI-Démat;Actif
16894;SLZ12602;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;305.00;2.00;4.00;305.00;3.00;;STI_DEMAT;STI-Démat;Actif
16893;SLZ12603;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;2.00;4.00;305.00;2.00;4.00;305.00;3.00;;STI_DEMAT;STI-Démat;Actif
16911;SLZ12616;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;95.00;4.00;4.00;95.00;5.00;;STI_DEMAT;STI-Démat;Actif
16910;SLZ12617;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;55.00;4.00;4.00;55.00;5.00;;STI_DEMAT;STI-Démat;Actif
16909;SLZ12618;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;45.00;4.00;8.00;45.00;6.00;;STI_DEMAT;STI-Démat;Actif
16912;SLZ12619;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;45.00;4.00;4.00;45.00;5.00;;STI_DEMAT;STI-Démat;Actif
16913;SLZ12620;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;45.00;4.00;4.00;45.00;5.00;;STI_DEMAT;STI-Démat;Actif
16922;SLZ12621;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;45.00;4.00;4.00;45.00;5.00;;STI_DEMAT;STI-Démat;Actif
16921;SLZ12622;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;45.00;4.00;4.00;45.00;5.00;;STI_DEMAT;STI-Démat;Actif
16920;SLZ12623;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;45.00;4.00;4.00;45.00;5.00;;STI_DEMAT;STI-Démat;Actif
16919;SLZ12624;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;51.00;4.00;4.00;51.00;5.00;;STI_DEMAT;STI-Démat;Actif
16918;SLZ12625;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;85.00;4.00;4.00;85.00;5.00;;STI_DEMAT;STI-Démat;Actif
16917;SLZ12626;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;85.00;4.00;4.00;85.00;5.00;;STI_DEMAT;STI-Démat;Actif
16916;SLZ12627;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;85.00;4.00;4.00;85.00;5.00;;STI_DEMAT;STI-Démat;Actif
16915;SLZ12628;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;45.00;4.00;4.00;45.00;5.00;;STI_DEMAT;STI-Démat;Actif
16914;SLZ12629;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;4.00;45.00;4.00;4.00;45.00;5.00;;STI_DEMAT;STI-Démat;Actif
16930;SLZ12630;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16929;SLZ12631;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16928;SLZ12632;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16927;SLZ12633;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16926;SLZ12634;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16925;SLZ12635;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16924;SLZ12636;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16923;SLZ12637;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16932;SLZ12638;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16931;SLZ12639;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;6.00;85.00;4.00;6.00;85.00;5.50;;STI_DEMAT;STI-Démat;Actif
16933;SLZ12640;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;135.00;4.00;8.00;135.00;6.00;;STI_DEMAT;STI-Démat;Actif
16943;SLZ12641;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;135.00;4.00;8.00;135.00;6.00;;STI_DEMAT;STI-Démat;Actif
16942;SLZ12642;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;135.00;4.00;8.00;135.00;6.00;;STI_DEMAT;STI-Démat;Actif
16941;SLZ12643;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;65.00;4.00;8.00;65.00;6.00;;STI_DEMAT;STI-Démat;Actif
16940;SLZ12648;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;65.00;4.00;8.00;65.00;6.00;;STI_DEMAT;STI-Démat;Actif
16939;SLZ12649;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;65.00;4.00;8.00;65.00;6.00;;STI_DEMAT;STI-Démat;Actif
16938;SLZ12650;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;2287.80;4.00;8.00;2287.80;6.00;;STI_DEMAT;STI-Démat;Actif
16937;SLZ12651;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;2287.80;4.00;8.00;2287.80;6.00;;STI_DEMAT;STI-Démat;Actif
16936;SLZ12653;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;2287.80;4.00;8.00;2287.80;6.00;;STI_DEMAT;STI-Démat;Actif
16935;SLZ12654;VITAM;Système d’Archivage Electronique VITAM (VITAM);VM;LINUX;Debian_11Server;Hors Prod;VIP;ELECTRUM;4.00;8.00;2287.80;4.00;8.00;2287.80;6.00;;STI_DEMAT;STI-Démat;Actif
